Lon,Lat,Count
4.8690766,52.3966896,8
4.8692498,52.3575264,1
4.8695754,52.3746032,1
4.8697519,52.3636584,2
4.8697689,52.3970154,4
4.8698071,52.363565,2
4.8698899,52.3634895,2
4.8699041,52.3636957,2
4.8699139,52.3473215,1
4.8699296,52.3636608,2
4.8699452,52.3490098,1
4.8699479,52.3633893,2
4.8699931,52.3488664,1
4.8700093,52.3637247,2
4.8700248,52.3635213,2
4.870044,52.3632479,1
4.8700665,52.3998933,2
4.8701083,52.3634101,2
4.8701092,52.363094,1
4.8701695,52.3631074,1
4.8701793,52.3632906,2
4.8701815,52.3718746,1
4.8702026,52.3488651,1
4.8702047,52.3629515,1
4.8703147,52.3627401,1
4.8703348,52.3999528,2
4.8703428,52.3493638,1
4.8703585,52.3631452,1
4.8703755,52.3492868,1
4.8704229,52.3629914,1
4.870424,52.2921722,1
4.8705255,52.4169157,1
4.8708476,52.2785002,1
4.8709003,52.3985575,3
4.8709013,52.4168649,1
4.8710334,52.3345631,2
4.8710631,52.2796936,1
4.871107,52.2800892,1
4.8712158,52.3342877,1
4.8712641,52.3338091,2
4.8713483,52.2933587,1
4.8713947,52.2933365,1
4.871425,52.3341795,1
4.8714643,52.2933123,1
4.8715006,52.2933662,1
4.8715356,52.3964375,1
4.8715554,52.2932834,1
4.8715931,52.3968214,7
4.8716237,52.2925021,2
4.8716346,52.3967448,7
4.8716349,52.29333,1
4.8716557,52.3345729,2
4.8716874,52.3966487,1
4.8716921,52.2933104,1
4.8717067,52.2810247,2
4.8717101,52.3965463,1
4.8717412,52.3965192,1
4.8717708,52.2932881,1
4.8718727,52.293265,1
4.8719297,52.2932548,1
4.8719413,52.3502632,1
4.8720085,52.2932278,1
4.8721723,52.3970297,1
4.8721753,52.3576483,2
4.872177,52.3990438,1
4.8721931,52.2889467,1
4.8722656,52.3988841,1
4.8722876,52.2889056,1
4.8723064,52.2890004,1
4.8723788,52.3971236,1
4.8724379,52.3502596,1
4.8724443,52.3345958,1
4.872476,52.3633829,2
4.8724785,52.292184,1
4.8724821,52.3962588,11
4.8725071,52.3963086,11
4.8725529,52.3983831,3
4.8726297,52.3972289,1
4.8726453,52.3982168,3
4.8727306,52.2922096,1
4.8727757,52.3579124,1
4.8728012,52.3648859,1
4.8728146,52.3972991,1
4.872828,52.36484,1
4.8728467,52.3811867,1
4.8728602,52.3647925,1
4.8728744,52.2922838,1
4.8729153,52.2923472,1
4.8729452,52.3811608,1
4.8729467,52.2924238,1
4.8730259,52.397544,4
4.8731117,52.395912,12
4.8731759,52.3958694,1
4.8731763,52.3811956,1
4.873257,52.3974525,4
4.8733419,52.3974813,4
4.8734722,52.3575413,1
4.8735692,52.3975555,4
4.8736153,52.3575594,1
4.8736581,52.3494754,2
4.8737342,52.3954907,16
4.8737749,52.3575756,1
4.8739484,52.3343491,1
4.8740021,52.3952996,5
4.8740578,52.3339042,2
4.8740733,52.3976821,3
4.8741012,52.3342166,1
4.8741039,52.3929446,1
4.8741502,52.3343122,1
4.8742747,52.3340091,2
4.8742756,52.4015944,1
4.8743162,52.3950838,1
4.8743589,52.3929336,1
4.8743596,52.4017139,1
4.8743681,52.4013927,2
4.8744091,52.397752,3
4.8744124,52.4012903,2
4.8744143,52.3950222,1
4.8744557,52.3929316,1
4.8744596,52.401193,10
4.8744766,52.3337716,2
4.8744785,52.397769,3
4.8744954,52.3949681,1
4.8745011,52.3341313,1
4.8745237,52.3971857,6
4.8745516,52.3971497,6
4.8745822,52.3336183,2
4.8745935,52.4016273,13
4.8745945,52.3970919,6
4.8746095,52.3540013,10
4.8746105,52.3948927,1
4.874619,52.3978027,13
4.8746199,52.3970562,6
4.8746344,52.3583515,2
4.8746416,52.3929311,1
4.8746491,52.4020943,5
4.874668,52.4019475,5
4.8746765,52.3947206,1
4.8747152,52.3948167,1
4.8747218,52.3336079,2
4.8747907,52.3971754,6
4.8747944,52.4005214,1
4.8748000000000005,52.3929358,1
4.8748058,52.401978,5
4.8748133,52.401736,13
4.8748416,52.400438,1
4.874877,52.400299,1
4.8748771,52.3843496,1
4.8748918,52.287232,1
4.8749086,52.402218,2
4.8749125,52.392931,1
4.8749605,52.4001163,1
4.8749949,52.3844611,1
4.8750403,52.3929313,1
4.8750463,52.3999174,6
4.8750474,52.3842463,1
4.8750628,52.3965961,1
4.8750653,52.2874174,1
4.8750963,52.3978741,13
4.8751123,52.3997943,6
4.8751887,52.3965149,1
4.875201,52.3996075,7
4.8752116,52.3482687,1
4.8752166,52.3843614,1
4.8752213,52.4103343,2
4.8752274,52.3946653,5
4.8752396000000005,52.397908,17
4.8752764,52.3994619,11
4.8752849,52.3147949,1
4.8753101,52.314879,1
4.8753176,52.4101736,2
4.8753368,52.3946625,5
4.8753566,52.399272,6
4.8753811,52.4023049,14
4.875387,52.2877517,1
4.8754202,52.3148271,1
4.8754302,52.2869623,1
4.8754575,52.4009588,1
4.8755465,52.3462081,1
4.8755634,52.3482727,2
4.8755889,52.2879326,1
4.8756197,52.348142,2
4.8756481,52.3784438,1
4.8756667,52.3482814,2
4.8756707,52.3481383,2
4.8756727,52.3482131,2
4.8757075,52.4024131,9
4.8757198,52.3946486,5
4.8757712,52.3148341,1
4.8758,52.3482949,2
4.8758009,52.3482253,2
4.8758167,52.34814,2
4.8758263,52.4022105,14
4.8758452,52.3982369,3
4.8758848,52.4020799,15
4.8759329000000005,52.4019961,1
4.8759518,52.3946429,3
4.8759584,52.4019599,1
4.8760188,52.4018065,1
4.8760475,52.4017282,5
4.8760932,52.3782076,1
4.8761084,52.3162336,1
4.8761442,52.4015475,5
4.8761489000000005,52.3962683,1
4.8761697,52.3960709,1
4.8761909,52.3148818,1
4.8762088,52.3960608,1
4.8762162,52.3161397,1
4.8762401,52.378168,1
4.8762574,52.3946072,14
4.8763744,52.3946302,14
4.8763762,52.3960182,1
4.8764276,52.3961745,1
4.8764368000000005,52.3781204,1
4.8764687,52.3961791,1
4.8764767,52.3738003,19
4.8764786,52.3961946,1
4.8764923,52.3946538,3
4.8764985,52.4117704,6
4.8765234,52.4007416,14
4.8765649,52.3946809,3
4.8766038,52.3155647,1
4.8766382,52.3146785,1
4.8766681,52.3146308,1
4.8767208,52.3155016,1
4.8768848,52.351812,1
4.8769915,52.3146182,1
4.8770318,52.3996965,12
4.8770574,52.378979,1
4.8771256,52.3995037,12
4.8771477,52.3517645,1
4.8771723,52.3995483,12
4.8772086,52.395011,1
4.8772237,52.399289,4
4.8772412,52.3986568,14
4.8772412,52.3987184,14
4.8772469,52.3517268,1
4.8772817,52.3986545,1
4.8773017,52.3786057,10
4.8773214,52.3950728,1
4.8773216,52.3990786,5
4.8773728,52.3989739,5
4.8773956,52.3419105,1
4.8774095,52.3951206,1
4.8774213,52.3988804,5
4.8775015,52.3951675,1
4.8775232,52.3986559,1
4.8775377,52.341881,1
4.8775627,52.3157526,1
4.8776255,52.3984545,1
4.8776642,52.3952415,1
4.8777029,52.39775,7
4.8777049,52.3157821,1
4.8777199,52.3982522,1
4.8777281,52.3965493,5
4.8777435,52.3983348,1
4.8777519,52.3952887,1
4.8777604,52.3963368,20
4.8778208,52.3980433,1
4.8778491,52.395339,1
4.8779156,52.3978507,7
4.8779497,52.3515826,3
4.8779868,52.3977008,8
4.8780557,52.3706097,8
4.8781102,52.4136198,1
4.8781275,52.4135686,1
4.8781907,52.4135141,1
4.8782599,52.3706624,8
4.8783726,52.3968942,8
4.8784311,52.3707076,8
4.8784716,52.3966879,18
4.8785292,52.3413088,10
4.8785735,52.3412539,10
4.8785867,52.3964496,18
4.878829,52.3776344,2
4.8790226,52.3860755,1
4.8790615,52.4141419,1
4.8792375,52.3710753,12
4.8794436,52.3709711,2
4.8795335,52.3517833,8
4.8795531,52.3514127,1
4.8796617,52.351456,1
4.879666,52.3514004,1
4.8799624,52.3518605,8
4.8800784,52.3519118,3
4.8801454,52.3713134,1
4.8801661,52.3587607,20
4.8801685,52.3711669,1
4.8802001,52.3519619,16
4.8802012,52.3586272,20
4.8802466,52.358787,20
4.8802756,52.3713474,1
4.8803241,52.3712086,1
4.8803482,52.352025,16
4.8803647,52.358669,20
4.880365,52.3585092,20
4.8804331,52.3713874,1
4.8804374,52.3585321,20
4.880458,52.3851106,3
4.8804641,52.3657681,1
4.8804828,52.3511042,2
4.8805047,52.3327498,1
4.8805604,52.3712682,1
4.8806734,52.3442569,1
4.8807156,52.3714606,1
4.8807198,52.3521811,7
4.8807717,52.3713229,12
4.8808798,52.3414388,1
4.8809146,52.3522626,12
4.8809599,52.3713719,1
4.8809929,52.3564525,1
4.8809978,52.3510142,4
4.8810037,52.3715369,1
4.88106,52.3565017,1
4.8810761,52.3564214,1
4.8810999,52.3523398,12
4.8811297,52.3565524,1
4.8811351,52.3564591,1
4.8811702,52.371426,1
4.8812075,52.3566081,1
4.8812156,52.3565099,1
4.8812655,52.3716048,1
4.8812693,52.3299152,2
4.8812826,52.3566622,1
4.8812853,52.3565639,1
4.8813416,52.3567229,1
4.8813494,52.3714741,1
4.8813524,52.3566212,1
4.8813724,52.3946557,1
4.8813923,52.3524625,4
4.8814055,52.37164,2
4.8814932,52.351502,2
4.8815079,52.3525089,4
4.8815138000000005,52.3947278,1
4.8815226,52.3509223,2
4.8815565,52.3716791,2
4.8815664,52.37153,8
4.8815736,52.3509044,2
4.8816053,52.351567,2
4.8816172,52.3508941,2
4.881618,52.3633038,1
4.881658,52.3947971,1
4.8816967,52.3631331,3
4.8817017,52.3525878,17
4.881769,52.3508742,2
4.8817708,52.3570242,2
4.8817788,52.3630159,3
4.8817871,52.371739,2
4.8817986,52.3948696,1
4.8818062,52.3515054,2
4.8818387,52.3629238,4
4.8818413,52.371602,8
4.8818423,52.3515812,2
4.8818432,52.3570782,2
4.881857,52.3530508,2
4.8819026,52.3529869,2
4.8819076,52.3571356,2
4.8819173,52.3526771,17
4.8819263,52.3570389,2
4.8819741,52.3514415,2
4.8819795,52.3717888,2
4.8819934,52.3570848,2
4.8820161,52.3527747,17
4.8820179,52.3528821,2
4.882037,52.3716538,2
4.8820479,52.3515849,2
4.8821681,52.3508019,1
4.8822054,52.3589895,2
4.8822559,52.3589093,2
4.88228,52.3846838,1
4.8823186,52.3418052,1
4.8823195,52.3941483,1
4.8823422,52.3590276,2
4.8823438,52.3504117,1
4.8824165,52.3589554,2
4.8824557,52.3942224,1
4.8824667,52.364447,6
4.882479,52.3590657,2
4.8825231,52.3507435,1
4.8825326,52.3569947,1
4.8825355,52.3643911,6
4.8825567,52.3570864,1
4.8825771,52.3590014,2
4.8825836,52.3571552,1
4.8825986,52.3942952,1
4.8826158,52.3591038,1
4.8826242,52.3643156,6
4.8826372,52.3569701,1
4.8826372,52.3572306,1
4.882669,52.3513013,1
4.8826801,52.3570389,1
4.8826882,52.3572912,1
4.8827119,52.3645587,21
4.8827284,52.3571158,1
4.8827287,52.3449681,2
4.8827377,52.3590475,2
4.8827528,52.3514567,1
4.8827606,52.357378,1
4.8827657,52.3644988,21
4.8827821,52.3572011,1
4.8828089,52.3574419,1
4.8828174,52.3506879,2
4.8828357,52.3572634,1
4.8828421,52.3644343,15
4.8828598,52.3574992,1
4.8828974,52.3573207,1
4.8828983,52.3590936,18
4.8829063,52.3569525,2
4.8829135,52.3575713,1
4.882917,52.3069637,1
4.8829232,52.3586202,17
4.8829285,52.3506709,2
4.8829457,52.357396,1
4.8829573,52.3590641,18
4.8829687,52.358517,17
4.8830047,52.3574681,1
4.8830272,52.3587005,17
4.883053,52.3575336,1
4.8830699,52.3569297,2
4.8830783,52.3585972,17
4.8831073,52.350643,2
4.883112,52.3575975,1
4.8831439,52.3587905,17
4.8831724,52.358666,17
4.8831937,52.3062423,1
4.8832255,52.3568952,2
4.8832486,52.3588714,18
4.8832548,52.4069033,1
4.8832658,52.3587343,17
4.8833067,52.3583581,24
4.8833226,52.3668625,5
4.8833646,52.3588066,18
4.8833649,52.4069815,1
4.8833667,52.3589625,18
4.8834033,52.3584236,24
4.8834061,52.3844045,1
4.8834105,52.3568706,2
4.8834148,52.3844745,1
4.8834178,52.3505768,2
4.8834407,52.3588623,19
4.8834451,52.3592277,16
4.8834746,52.3590458,19
4.8834838,52.3583254,24
4.8835052,52.3585023,4
4.8835233,52.3303282,1
4.8835249,52.3589239,19
4.883538,52.3555238,1
4.8835417,52.3527011,1
4.8835661,52.3568509,1
4.8835776,52.3591253,16
4.8835912,52.3680125,4
4.8835938,52.3585612,4
4.8836106,52.3589866,19
4.8836125,52.3584056,24
4.8836944,52.3505273,2
4.8836983,52.3586235,4
4.883701,52.3590527,19
4.8837083,52.3568297,1
4.8837123,52.3325301,1
4.8837198,52.358499,24
4.8837318,52.3313095,1
4.8837356,52.3328202,1
4.8837821,52.3848211,12
4.8837976,52.3586891,4
4.8838216,52.3504968,2
4.8838355,52.3556278,1
4.8838378,52.3585809,4
4.8838688,52.3325057,2
4.8838814,52.4073073,8
4.8838915,52.3325783,1
4.8838915,52.3587676,4
4.8839094,52.3504356,1
4.8839375,52.3603588,1
4.8839378,52.4145761,4
4.8839397,52.3586661,4
4.8839658,52.3568944,1
4.8839668,52.4073686,8
4.8839721,52.4072679,8
4.8839811,52.3503885,1
4.8839826,52.3588479,19
4.8840002,52.3570441,1
4.8840142,52.3556745,1
4.8840273,52.4145339,4
4.8840398,52.3556032,1
4.8840417,52.3587546,4
4.8840509,52.4073304,8
4.8840574,52.3571678,1
4.8840609,52.4072217,8
4.8840698,52.3555332,1
4.8840803,52.3313974,1
4.8840819,52.358915,19
4.8840953,52.3580518,22
4.8840983,52.3588251,19
4.8841064,52.3502978,1
4.8841167,52.3581534,1
4.8841174,52.3573087,1
4.8841472,52.40729,10
4.8841538,52.3845542,1
4.8841574,52.3742808,1
4.8841625,52.3582465,1
4.8841697,52.3572391,1
4.8841844,52.3574193,1
4.8842106,52.358368,1
4.8842134,52.3313393,2
4.8842309,52.3575912,1
4.8842401,52.3584482,1
4.8842557,52.3845527,1
4.8842562,52.3580239,1
4.8842723,52.358101,1
4.8842795,52.3742644,1
4.884282,52.3575119,1
4.884313,52.3741617,1
4.8843152,52.3581927,1
4.8843308,52.357652,2
4.8843474,52.358273,1
4.8843679,52.374703,8
4.8843769,52.3583614,1
4.8843957,52.3584515,1
4.8844356,52.374244,1
4.884467,52.374673,8
4.884541,52.3741744,1
4.8845589,52.3746334,8
4.8845746,52.374113,1
4.8845759,52.3605488,4
4.8846416,52.3742962,1
4.8846708,52.3128042,1
4.8846949,52.3487226,1
4.8847882,52.3486343,25
4.8848138,52.3595084,2
4.8848447,52.374217,15
4.8848476,52.3742918,15
4.8848613,52.3595416,2
4.8848728,52.3606622,2
4.8848884,52.3844172,1
4.8849049,52.3486799,16
4.8849166,52.348754,16
4.8849284,52.3845073,2
4.8849873,52.3745786,7
4.8850614,52.3329822,1
4.8850851,52.3844153,1
4.8850964,52.3496359,3
4.8852226,52.3683144,1
4.885422,52.3329786,1
4.8854318,52.3681687,1
4.8854788,52.3695361,1
4.885509,52.360623,10
4.8856011,52.3329939,1
4.8856304,52.3864188,10
4.8856422,52.3512638,1
4.8857092,52.3513631,1
4.8857698,52.366847,14
4.885785,52.3512657,1
4.885877,52.3423075,1
4.8860058,52.3669215,8
4.8860729,52.3577685,16
4.8861386,52.3669166,8
4.8861399,52.360275,20
4.886361,52.359915,1
4.8864433,52.3578509,4
4.8864465,52.3472166,1
4.886483,52.3854524,1
4.8865635,52.3544218,21
4.8867298,52.3528887,12
4.8867405,52.3527937,12
4.8867432,52.352941,12
4.8868454,52.3573397,2
4.8868516,52.3561052,2
4.8868518,52.3574635,1
4.8868588,52.3668847,22
4.886872,52.3530655,8
4.8868773,52.352969,8
4.8868827,52.3529182,8
4.886895,52.3665514,19
4.8868957,52.3555141,1
4.8869038,52.3553938,1
4.8869122,52.3532393,2
4.8869171,52.3552707,1
4.8869253,52.3551551,10
4.8869388,52.3549245,10
4.8869658,52.3602128,4
4.8869714,52.3530778,8
4.8869823,52.353204,2
4.8869869,52.3414642,1
4.8869905,52.3548071,22
4.8869926,52.3569531,2
4.8869928,52.3533171,2
4.8870372,52.3471348,2
4.8870381,52.3575578,1
4.8870656,52.3411361,2
4.8870973,52.3557833,1
4.8871027,52.3558472,2
4.8871081,52.3563583,6
4.8871134,52.3564157,1
4.8871402,52.3552199,1
4.8871409,52.3552951,1
4.887141,52.3414004,1
4.8871832,52.3529403,8
4.8871886,52.3528797,8
4.8872074,52.3534825,9
4.8872342,52.3540854,9
4.8874168,52.359995,4
4.8874553,52.3321729,1
4.8875159,52.3677641,19
4.8875345,52.3326847,2
4.8875421,52.3677981,11
4.8875453,52.3326042,2
4.8875623,52.3323473,2
4.8876111,52.3677895,11
4.8876466,52.3324699,2
4.8876502,52.3327626,2
4.887655,52.3321691,1
4.8876674,52.360616,3
4.8876889,52.3677166,16
4.8877398,52.3605915,3
4.8877572,52.3557571,1
4.8877904,52.3321687,1
4.8877957,52.3482367,2
4.8878323,52.3557474,1
4.8878376,52.3563158,7
4.8878457,52.3558031,1
4.8878484,52.3563731,7
4.8878761,52.3322292,2
4.8879699,52.3679148,11
4.8880724,52.3601902,8
4.8881087,52.3687124,16
4.8881141,52.3388792,1
4.8881421,52.3599871,11
4.8881917,52.3541213,1
4.888206,52.404213,11
4.8882696,52.3722857,10
4.8882857,52.3724003,10
4.8883079,52.4041394,1
4.8883079,52.4041803,1
4.8883085,52.372501,10
4.8883162,52.3329953,1
4.8883657,52.354691,2
4.8883742,52.3726926,9
4.8883916,52.3727606,9
4.888396,52.3562831,1
4.8883966,52.3537906,1
4.8884181,52.3549811,3
4.8884196,52.3329907,1
4.8884346,52.3728678,13
4.8884576,52.3551271,3
4.8884586,52.3606439,5
4.8884761,52.3730005,13
4.8884898,52.3547241,2
4.8884898,52.355771,1
4.8884918,52.3538246,1
4.8885113,52.3548257,2
4.8885137,52.3731176,13
4.8885193000000005,52.3549059,2
4.8885194,52.3562734,1
4.8885542,52.3556759,1
4.8885756,52.3552483,2
4.8885917,52.3553352,2
4.8885944,52.3562641,1
4.8886078,52.355445,2
4.8886212,52.3561461,1
4.8886266,52.3555351,1
4.8886400000000005,52.3563525,1
4.8886427,52.3562247,1
4.888651,52.3564132,1
4.8886534,52.3552058,3
4.8886695,52.355784,1
4.8886695,52.3558528,1
4.8886727,52.4039872,1
4.8886829,52.3559216,1
4.88869,52.3537625,1
4.8886963,52.3568488,1
4.8887052,52.3691226,24
4.8887071,52.3560363,1
4.8887097,52.3329983,1
4.8887124,52.3561346,1
4.8887124,52.3562837,1
4.8887128,52.3691178,24
4.8887296,52.3722898,10
4.8887455,52.3498528,3
4.8887524,52.357444,1
4.8887617,52.3608486,5
4.888763,52.3557081,1
4.8887634,52.3563426,1
4.8887658,52.372402,10
4.8887741,52.3564606,1
4.888777,52.3693523,21
4.8887956,52.3565753,1
4.8888036,52.3566555,1
4.8888144,52.3572797,2
4.8888197,52.3567489,1
4.8888251,52.3573386,1
4.888827,52.3537836,1
4.8888345,52.3695854,25
4.8888358,52.3574059,1
4.8888373,52.3571262,2
4.888838,52.3576132,2
4.8888444,52.3537325,1
4.8888546,52.3569258,1
4.8888585,52.3562922,1
4.8888626,52.3569897,1
4.8888677,52.3726689,9
4.8888712,52.4039168,1
4.8888851,52.3686703,19
4.8888889,52.3498445,3
4.8889029,52.3572321,2
4.8889122,52.3532785,16
4.8889227,52.3728023,19
4.888923,52.3698544,11
4.8889235,52.3593235,1
4.8889282,52.3577065,2
4.8889311,52.3580823,2
4.8889375,52.3582108,5
4.8889409,52.4038595,6
4.8889485,52.3575467,3
4.8889521,52.3583138,5
4.888967,52.3562858,15
4.8889697,52.3597446,1
4.888974,52.3599365,1
4.8889816,52.3584034,5
4.888986,52.3577891,2
4.8889914,52.3578366,2
4.8889917,52.3700712,11
4.8889938,52.3729743,21
4.888997,52.3578842,2
4.8889997,52.3574846,3
4.8890131,52.357971,2
4.8890154,52.3581137,2
4.8890287,52.3730553,21
4.8890479,52.35826,5
4.8890647,52.3703702,19
4.889069,52.3583593,5
4.8890819,52.3598691,1
4.8890914,52.3542557,3
4.8890927,52.3591924,1
4.8890944,52.3705588,4
4.889144,52.3708045,4
4.8891909,52.4063327,5
4.889195,52.3710166,4
4.8892025,52.3542772,3
4.8892111,52.3710681,10
4.889262,52.3713023,10
4.8892789,52.3512885,1
4.8893055,52.3514494,2
4.889309,52.3715005,16
4.8893145,52.3686801,6
4.8893269,52.3516001,2
4.8893639,52.3717903,9
4.8893962,52.386815,1
4.8894262,52.3674373,24
4.8894384,52.3757093,8
4.8894712,52.368199,15
4.8894739,52.368818,6
4.8894766,52.3724118,21
4.88949,52.3756819,8
4.8895007,52.3726034,19
4.8895027,52.375751,8
4.8895115,52.3687443,6
4.8895121,52.3757048,8
4.8895153,52.3601795,21
4.8895363,52.3757236,8
4.8895396,52.3756495,8
4.8895477,52.3728122,19
4.8895571,52.3756409,8
4.8895986,52.3730521,20
4.8896416,52.3756581,1
4.889667,52.3688172,4
4.8896737,52.370983,9
4.8897079,52.375661,1
4.8897229,52.3501278,1
4.8897609,52.3756651,1
4.8897664,52.3687015,4
4.8898016,52.3497253,1
4.8898133,52.3543925,14
4.8898177,52.350083,1
4.889859,52.3688189,4
4.889861,52.3501915,3
4.8899184,52.3501364,1
4.8899256,52.3688956,4
4.8899435,52.3544162,14
4.8899549,52.350056,1
4.8899715,52.3739138,15
4.889977,52.3497127,1
4.8899804,52.368729,4
4.8900126,52.368926,4
4.8900825,52.3590041,2
4.8900948,52.3741312,21
4.8901364,52.3553074,22
4.8901467,52.3688001,4
4.8901573,52.3595555,2
4.8901714,52.3503482,3
4.8901828,52.3594134,2
4.8902149,52.3743535,16
4.8902153,52.3551142,21
4.8902512,52.3687641,4
4.8902634,52.3548183,18
4.8902722,52.3552097,10
4.8902722,52.3553261,10
4.8902779,52.3594834,3
4.8902821,52.3819224,8
4.8902956,52.3554173,10
4.8903288,52.3497055,2
4.8903347,52.3556179,18
4.8903382,52.3690301,11
4.8903422,52.339132,6
4.8903454,52.3556703,18
4.8903469,52.3819556,8
4.8903589,52.3582733,11
4.8903827,52.3586135,1
4.890406,52.3745623,21
4.8904073,52.3729153,27
4.8904154,52.3729726,27
4.8904164,52.3819167,8
4.8904257,52.3818322,8
4.8904258,52.4126003,2
4.8904324,52.3480912,6
4.8904476,52.3727663,27
4.8904529,52.3724429,21
4.8904895,52.3542597,18
4.8904998,52.3567486,7
4.8905083,52.354708,15
4.8905174,52.3818596,8
4.8905332,52.356812,7
4.8905414,52.3502093,1
4.8905415,52.3550283,10
4.8905811,52.4117777,2
4.890601,52.3554859,10
4.8906028,52.3688172,3
4.8906085,52.350142,1
4.8906167,52.3544284,14
4.8906381,52.3502926,1
4.8906392,52.4131074,2
4.8906393,52.3747661,14
4.8906531,52.3537838,20
4.8907021,52.3555032,10
4.8907075,52.3561452,18
4.8907102,52.4131653,1
4.8907138,52.3592573,1
4.8907236,52.3554623,10
4.8907292,52.3659298,17
4.8907459,52.3688434,3
4.8907577,52.3535291,16
4.890779,52.3503311,1
4.890785,52.3594446,3
4.8907922,52.3659839,2
4.8907936,52.4132308,1
4.8907949,52.3722488,21
4.8908003,52.372334,21
4.8908083,52.3720826,21
4.890811,52.3720188,21
4.8908154,52.3539721,20
4.8908282,52.3567367,7
4.8908293,52.3392094,6
4.8908416,52.3568031,7
4.8908477,52.3538673,20
4.8908546,52.3749495,14
4.8908568,52.3688678,3
4.8908713,52.4132981,1
4.8909102,52.366065,2
4.8909477,52.4129658,2
4.8909505,52.3660019,2
4.8909562,52.3530474,11
4.8909811,52.3555622,1
4.890988,52.3762967,12
4.8909943,52.3815048,1
4.8910133,52.3555147,19
4.8910242,52.3659536,6
4.8910267,52.3702642,1
4.8910283,52.4130297,1
4.891043,52.3750858,15
4.8910594,52.3546178,3
4.8910658,52.3660265,8
4.8910725,52.3660912,8
4.8910829,52.3815447,1
4.8911138,52.413102,1
4.891119,52.3406561,16
4.8911193,52.3815882,1
4.8911355,52.3659577,6
4.8911367,52.354635,18
4.8911369,52.3544226,3
4.8911476,52.3660093,8
4.891153,52.3567885,1
4.8911557,52.3660707,8
4.8911919,52.3529899,11
4.8912002,52.4131742,1
4.8912026,52.374498,18
4.8912412,52.355618,1
4.8912518,52.3593748,2
4.8912634,52.3569709,1
4.8912639,52.3989048,1
4.891267,52.3659921,8
4.8912692,52.3818044,20
4.8912825,52.3995721,25
4.8912868,52.3555672,1
4.8912931,52.366042,8
4.8912986,52.3990238,1
4.8912992,52.3660748,8
4.8913018,52.3746102,18
4.8913349,52.3991399,22
4.8913669,52.3661231,8
4.8913798,52.3992513,22
4.8913897,52.3660641,8
4.8913935,52.3985845,6
4.8914098,52.3659581,6
4.8914197,52.3993743,22
4.8914427,52.3747452,23
4.8914678,52.3994881,25
4.8914695,52.3660621,8
4.8914722,52.365999,8
4.8915068,52.3567654,1
4.8915097,52.3659356,6
4.8915325,52.3660506,8
4.8915336,52.3405109,16
4.8915339,52.3659949,8
4.8915514,52.3404369,16
4.8915604,52.3581489,3
4.8915625,52.3997789,20
4.8915648,52.3855499,13
4.8915713,52.3811915,8
4.8915793,52.3856563,13
4.8915794,52.3748869,23
4.8915857,52.3985124,9
4.8915888,52.3658828,6
4.8916057,52.3999034,20
4.891639,52.3405182,16
4.8916431,52.3594731,2
4.8916492,52.3755644,13
4.8916552,52.3659601,1
4.8916994,52.3658538,1
4.8917041,52.3600902,11
4.8917055,52.3750285,20
4.8917158,52.3547406,17
4.8917276,52.3585308,1
4.8917423,52.3659586,1
4.8917725,52.38262,1
4.8917829,52.3547537,17
4.8917893,52.3657951,1
4.8917987,52.3567652,13
4.8918021,52.3658295,1
4.8918242,52.3659274,1
4.8918477,52.3751759,20
4.8918729,52.3594601,2
4.8918957,52.3557457,5
4.8919006,52.3757568,13
4.8919141,52.3658046,1
4.8919172,52.3556982,5
4.8919348,52.3659552,1
4.8919409,52.3659442,1
4.8919469,52.3826419,1
4.891958,52.3567338,13
4.8919623,52.3658778,1
4.8919867,52.3547849,17
4.8919898,52.3752962,23
4.8919918,52.3658267,1
4.8920032,52.3750122,20
4.8920228,52.3483341,4
4.892038,52.3600692,11
4.8920618,52.3548029,17
4.8920877,52.365938,1
4.8921025,52.3658152,1
4.8921119,52.3751186,20
4.8921353,52.3759394,19
4.8921387,52.3658774,1
4.892151,52.3826555,1
4.8921559,52.3567235,13
4.8921586,52.3558064,5
4.8921655,52.3754207,23
4.8921934,52.3557506,5
4.8922424,52.3600574,11
4.892254,52.3658963,1
4.8922674,52.3658209,1
4.8922908,52.3567165,13
4.8923032,52.3594408,2
4.8923224,52.3755222,13
4.8923982,52.3761309,10
4.8924163,52.3657333,26
4.8924305,52.3792527,1
4.8924485,52.3750316,12
4.8924525,52.365866,26
4.8924753,52.3657996,26
4.8924783,52.3790956,14
4.8924858,52.3558145,1
4.8924887,52.3657333,26
4.8925046,52.3559103,1
4.8925152,52.3483098,1
4.8925207,52.3560184,1
4.8925234,52.3600413,2
4.8925263,52.3658758,26
4.892533,52.3756704,22
4.8925598,52.3754232,22
4.8925789,52.3559626,1
4.892612,52.3792192,1
4.8926351,52.3790572,14
4.8926537,52.3757621,22
4.892657,52.3763151,10
4.8926707,52.3549142,2
4.8927538,52.3549289,18
4.8927784,52.3755779,22
4.8927841,52.3790347,14
4.8927944,52.3791769,1
4.8928448,52.3747706,17
4.8928912,52.4113874,1
4.892893,52.3572116,5
4.8929069,52.3560135,1
4.8929091,52.3572738,5
4.8929152,52.3764928,10
4.8929206,52.3827301,7
4.8929221,52.3759443,3
4.8929514,52.3756933,22
4.8929596,52.3791387,1
4.8930422,52.3760438,21
4.8930459,52.3827333,22
4.8930668,52.3560115,10
